Video ID number,main entry gloss label,entry/variant gloss label,occurrence label,start frame of video clip containing the sign (relative to full videos),end frame of video clip containing the sign (relative to full videos),start frame of the sign (relative to full videos),end frame of the sign (relative to full videos),Dominant start handshape,Non-dominant start handshape,Dominant end handshape,Non-dominant end handshape,full video file,sign type,Class Label
7092,PROVE,PROVE,PROVE,76,198,126,148,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene45-camera1.mov,Lexical Signs,PROVE
7093,PROVE,PROVE,PROVE,1603,1722,1653,1672,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene45-camera1.mov,Lexical Signs,PROVE
7094,PSYCHIATRY,PSYCHIATRY,PSYCHIATRY+,645,782,695,732,K,psv,K,psv,ASL_2008_02_15_scene51-camera1.mov,Lexical Signs,PSYCHIATRY
7095,PSYCHIATRY,PSYCHIATRY,PSYCHIATRY+,2135,2257,2185,2207,K,A,K,A,ASL_2011_07_19_Brady_scene45-camera1.mov,Lexical Signs,PSYCHIATRY
40762,PSYCHIATRY+AGENT,PSYCHIATRY+AGENT,PSYCHIATRY++AGENT,428,574,478,524,K,crvd-B,B-L,B-L,ASL_2008_02_15_scene51-camera1.mov,Compound Signs,PSYCHIATRY+AGENT
40763,PSYCHIATRY+AGENT,PSYCHIATRY+AGENT,PSYCHIATRY++AGENT,1859,1996,1909,1946,K,A,B-L,B-L,ASL_2011_07_19_Brady_scene45-camera1.mov,Compound Signs,PSYCHIATRY+AGENT
7096,PSYCHOLOGY,PSYCHOLOGY,PSYCHOLOGY+,1042,1182,1092,1132,B-L,C,B-L,C,ASL_2008_02_15_scene51-camera1.mov,Lexical Signs,PSYCHOLOGY
7097,PSYCHOLOGY,PSYCHOLOGY,PSYCHOLOGY+,37,159,87,109,B-L,B-xd,B-L,B-xd,ASL_2011_07_19_Brady_scene46-camera1.mov,Lexical Signs,PSYCHOLOGY
7098,PSYCHOLOGY,PSYCHOLOGY,PSYCHOLOGY++,667,831,717,781,B-L,B-L,B-L,B-L,ASL_2008_05_12b_scene19-camera1.mov,Lexical Signs,PSYCHOLOGY
40766,PSYCHOLOGY+AGENT,PSYCHOLOGY+AGENT,PSYCHOLOGY++AGENT,831,990,881,940,B-L,B-L,B-L,B-L,ASL_2008_02_15_scene51-camera1.mov,Compound Signs,PSYCHOLOGY+AGENT
40767,PSYCHOLOGY+AGENT,PSYCHOLOGY+AGENT,PSYCHOLOGY++AGENT,2431,2571,2481,2521,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene45-camera1.mov,Compound Signs,PSYCHOLOGY+AGENT
7099,PUFF-SMOKE,PUFF-SMOKE,PUFF-SMOKE,2743,2887,2793,2837,O,,crvd-sprd-B,,ASL_2008_02_15_scene51-camera1.mov,Lexical Signs,PUFF-SMOKE
307,PULL,(2h)alt.PULL,(2h)alt.PULL,6726,6884,6776,6834,L-X,L-X,A,A,ASL_2011_06_14_Brady_scene6-camera1.mov,Lexical Signs,PULL
7100,PULL,PULL,PULL,1152,1295,1202,1245,S,cocked-S,S,cocked-S,ASL_2008_01_18_scene23-camera1.mov,Lexical Signs,PULL
7101,PULL,PULL,PULL,2960,3107,3010,3057,A,X-over-thumb,A,X-over-thumb,ASL_2008_02_15_scene51-camera1.mov,Lexical Signs,PULL
7103,PULL,PULL,PULL,995,1130,1045,1080,X-over-thumb,X-over-thumb,X-over-thumb,X-over-thumb,ASL_2008_08_06_scene23-camera1.mov,Lexical Signs,PULL
7104,PULL,PULL,PULL,2327,2449,2377,2399,A,A,A,A,ASL_2011_07_19_Brady_scene46-camera1.mov,Lexical Signs,PULL
207880,PULL,PULL,PULL,146,274,196,224,L-X,L-X,A,A,ASL_2011_07_22_Brady_scene42-camera1.mov,Lexical Signs,PULL
7105,PULL,PULL,PULL+,1342,1491,1392,1441,X-over-thumb,A,X-over-thumb,A,ASL_2008_05_29a_scene3-camera1.mov,Lexical Signs,PULL
7106,PULSATE,PULSATE,PULSATE++,2375,2567,2425,2517,5,5,5,5,ASL_2008_03_28_scene31-camera1.mov,Lexical Signs,PULSATE
7107,PUMPS,PUMPS,PUMPS,1365,1531,1415,1481,sml-C-3,sml-C-3,sml-C-3,sml-C-3,ASL_2008_02_15_scene52-camera1.mov,Lexical Signs,PUMPS
7108,PUMPS,PUMPS,PUMPS,638,780,688,730,sml-C-3,sml-C-3,sml-C-3,sml-C-3,ASL_2011_07_19_Brady_scene47-camera1.mov,Lexical Signs,PUMPS
7109,PUNCH,PUNCH,PUNCH,662,781,712,731,S,,S,,ASL_2008_01_18_scene43-camera1.mov,Lexical Signs,PUNCH
7110,PUNCH,PUNCH,PUNCH,1387,1514,1437,1464,S,,S,,ASL_2011_06_14_Brady_scene19-camera1.mov,Lexical Signs,PUNCH
7111,PUNISH,PUNISH,PUNISH,1847,1985,1897,1935,1,S,1,S,ASL_2008_02_15_scene52-camera1.mov,Lexical Signs,PUNISH
7112,PUNISH,PUNISH,PUNISH,1789,1905,1839,1855,1,S,1,S,ASL_2011_07_19_Brady_scene47-camera1.mov,Lexical Signs,PUNISH
7113,PUPPET,PUPPET,PUPPET+,2751,2910,2801,2860,flat-O,psv,flat-O,psv,ASL_2010_08_10_Liz_additional_lexicon_signs_scene7-camera1.mov,Lexical Signs,PUPPET
7114,PUPPET,PUPPET,PUPPET++,2342,2482,2392,2432,crvd-B,B-xd,flat-O,B-xd,ASL_2011_07_19_Brady_scene47-camera1.mov,Lexical Signs,PUPPET
7115,PURPLE,PURPLE,PURPLE+,2600,2737,2650,2687,K,,K,,ASL_2008_02_15_scene52-camera1.mov,Lexical Signs,PURPLE
7116,PURPLE,PURPLE,PURPLE++,2571,2711,2621,2661,K,,K,,ASL_2011_07_19_Brady_scene47-camera1.mov,Lexical Signs,PURPLE
7117,PURSE,PURSE,PURSE+,3077,3235,3127,3185,crvd-B,,crvd-B,,ASL_2008_02_15_scene52-camera1.mov,Lexical Signs,PURSE
7118,PUSH,PUSH,PUSH,77,205,127,155,5,5,5,5,ASL_2008_02_29_scene3-camera1.mov,Lexical Signs,PUSH
7119,PUSH,PUSH,PUSH,5184,5302,5234,5252,5,5,5,5,ASL_2011_07_19_Brady_scene47-camera1.mov,Lexical Signs,PUSH
7120,PUSH,PUSH,PUSH,672,789,722,739,5,5,5,5,ASL_2006_10_10_scene22-camera1.mov,Lexical Signs,PUSH
7121,PUSH,PUSH,PUSH,601,728,651,678,B-L,B-L,B-L,B-L,ASL_2007_05_24_scene25-camera1.mov,Lexical Signs,PUSH
7122,PUT,PUT,PUT,350,475,400,425,flat-O,flat-O,flat-O,flat-O,ASL_2008_02_29_scene3-camera1.mov,Lexical Signs,PUT
7123,PUT,PUT,PUT,4877,4988,4927,4938,flat-O,flat-O,flat-O,flat-O,ASL_2011_07_19_Brady_scene47-camera1.mov,Lexical Signs,PUT
7125,PUT-ON-GLOVES,PUT-ON-GLOVES,PUT-ON-GLOVE+,7370,7510,7420,7460,crvd-5,crvd-5,crvd-B,crvd-B,ASL_2011_06_14_Brady_scene26-camera1.mov,Lexical Signs,PUT-ON-GLOVES
7124,PUT-ON-GLOVES,PUT-ON-GLOVES,PUT-ON-GLOVES,205,340,255,290,crvd-5,5,crvd-B,5,ASL_2008_05_29a_scene38-camera1.mov,Lexical Signs,PUT-ON-GLOVES
7126,PUT-ON-HEARING-AID,PUT-ON-HEARING-AID,PUT-ON-HEARING-AID,1540,1685,1590,1635,X,,X,,ASL_2008_02_29_scene3-camera1.mov,Lexical Signs,PUT-ON-HEARING-AID
7127,PUT-ON-HEARING-AID,PUT-ON-HEARING-AID,PUT-ON-HEARING-AID,346,462,396,412,X,,X,,ASL_2011_07_19_Brady_scene48-camera1.mov,Lexical Signs,PUT-ON-HEARING-AID
7128,PUT-ON-RING,PUT-ON-RING,PUT-ON-RING,2110,2242,2160,2192,open-F,5,open-F,5,ASL_2008_02_29_scene3-camera1.mov,Lexical Signs,PUT-ON-RING
7129,PUT-ON-RING,PUT-ON-RING,PUT-ON-RING,615,750,665,700,open-F,crvd-sprd-B,F,crvd-sprd-B,ASL_2011_07_19_Brady_scene48-camera1.mov,Lexical Signs,PUT-ON-RING
7130,PUZZLE/PUSH-BUTTONS,PUZZLE/PUSH-BUTTONS,PUZZLE/PUSH-BUTTONS++,2660,2862,2710,2812,10,10,10,10,ASL_2008_02_29_scene3-camera1.mov,Lexical Signs,PUZZLE/PUSH-BUTTONS
7131,PUZZLE/PUSH-BUTTONS,PUZZLE/PUSH-BUTTONS,PUZZLE/PUSH-BUTTONS++,4370,4517,4420,4467,10,10,10,10,ASL_2011_06_14_Brady_scene6-camera1.mov,Lexical Signs,PUZZLE/PUSH-BUTTONS
7132,PUZZLE/PUSH-BUTTONS,PUZZLE/PUSH-BUTTONS,PUZZLE/PUSH-BUTTONS++,900,1050,950,1000,10,10,10,10,ASL_2011_07_19_Brady_scene48-camera1.mov,Lexical Signs,PUZZLE/PUSH-BUTTONS
7133,Q,Q,Q,3295,3450,3345,3400,G,,G,,ASL_2008_02_29_scene3-camera1.mov,Lexical Signs,Q
7134,Q,Q,Q,1402,1550,1452,1500,G,,G,,ASL_2011_07_19_Brady_scene48-camera1.mov,Lexical Signs,Q
7135,Q-TIP,Q-TIP,Q-TIP+,255,412,305,362,X-over-thumb,,X-over-thumb,,ASL_2008_02_01_scene20-camera1.mov,Lexical Signs,Q-TIP
7136,Q-TIP,Q-TIP,Q-TIP+,5019,5155,5069,5105,X-over-thumb,,X-over-thumb,,ASL_2011_06_14_Brady_scene32-camera1.mov,Lexical Signs,Q-TIP
7137,QMwg,QMwg,QMwg,476,605,526,555,X,,X,,ASL_2008_02_01_scene26-camera1.mov,Lexical Signs,QMwg
7138,QMwg,QMwg,QMwg,311,432,361,382,X,,X,,ASL_2008_05_29b_scene2-camera1.mov,Lexical Signs,QMwg
7139,QMwg,QMwg,QMwg,167,300,217,250,1,,X,,ASL_2008_08_13_scene22-camera1.mov,Lexical Signs,QMwg
7140,QMwg,QMwg,QMwg,6424,6556,6474,6506,X,,X,,ASL_2011_06_14_Brady_scene37-camera1.mov,Lexical Signs,QMwg
7141,QUADRUPLE,QUADRUPLE,QUADRUPLE,397,530,447,480,4,B-L,4,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene16-camera1.mov,Lexical Signs,QUADRUPLE
7142,QUADRUPLE,QUADRUPLE,QUADRUPLE,1623,1745,1673,1695,4,B-L,4,B-L,ASL_2011_07_19_Brady_scene48-camera1.mov,Lexical Signs,QUADRUPLE
7143,QUEEN,QUEEN,QUEEN,1005,1155,1055,1105,G,,G,,ASL_2008_02_29_scene4-camera1.mov,Lexical Signs,QUEEN
7144,QUEEN,QUEEN,QUEEN,2379,2512,2429,2462,G,,G,,ASL_2011_07_19_Brady_scene48-camera1.mov,Lexical Signs,QUEEN
7145,QUESTION,QUESTION,QUESTION,1245,1385,1295,1335,1,,1,,ASL_2008_02_29_scene4-camera1.mov,Lexical Signs,QUESTION
7146,QUESTION,QUESTION,QUESTION,126,261,176,211,1,,1,,ASL_2011_07_19_Brady_scene49-camera1.mov,Lexical Signs,QUESTION
7147,QUIET,QUIET,QUIET,1495,1646,1545,1596,B,B,B,B,ASL_2008_02_29_scene4-camera1.mov,Lexical Signs,QUIET
7148,QUIET,QUIET,QUIET,418,542,468,492,B-xd,B-xd,B-xd,B-xd,ASL_2011_07_19_Brady_scene49-camera1.mov,Lexical Signs,QUIET
7149,QUIET,QUIET,QUIET,731,874,781,824,B-xd,B-xd,B-xd,B-xd,ASL_2007_05_24_scene25-camera1.mov,Lexical Signs,QUIET
7150,QUIET,QUIET_2,QUIET_2,810,952,860,902,B,B,B,B,ASL_2006_10_10_scene22-camera1.mov,Lexical Signs,QUIET
7151,QUINTUPLE,QUINTUPLE,QUINTUPLE,545,680,595,630,5,B-L,5,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene16-camera1.mov,Lexical Signs,QUINTUPLE
7152,QUINTUPLE,QUINTUPLE,QUINTUPLE,645,770,695,720,5,B-L,5,B-L,ASL_2011_07_19_Brady_scene49-camera1.mov,Lexical Signs,QUINTUPLE
7153,QUIT,QUIT,QUIT,1756,1886,1806,1836,U-L,O,U-L,O,ASL_2008_02_29_scene4-camera1.mov,Lexical Signs,QUIT
7154,QUIT,QUIT,QUIT,866,975,916,925,U,O,U,O,ASL_2011_07_19_Brady_scene49-camera1.mov,Lexical Signs,QUIT
7155,QUIT,QUIT,QUIT,1054,1170,1104,1120,U,S,U,S,ASL_2006_10_10_scene22-camera1.mov,Lexical Signs,QUIT
7156,QUIT,QUIT,QUIT,977,1104,1027,1054,U,S,U,S,ASL_2007_05_24_scene25-camera1.mov,Lexical Signs,QUIT
7157,QUOTE/TOPIC,QUOTE/TOPIC,QUOTE/TOPIC,1983,2112,2033,2062,V,V,crvd-V,crvd-V,ASL_2008_02_29_scene4-camera1.mov,Lexical Signs,QUOTE/TOPIC
7158,QUOTE/TOPIC,QUOTE/TOPIC,QUOTE/TOPIC,1109,1220,1159,1170,V,V,crvd-V,crvd-V,ASL_2011_07_19_Brady_scene49-camera1.mov,Lexical Signs,QUOTE/TOPIC
7159,R,R,R,2205,2370,2255,2320,R,,R,,ASL_2008_02_29_scene4-camera1.mov,Lexical Signs,R
7160,R,R,R,1350,1502,1400,1452,R,,R,,ASL_2011_07_19_Brady_scene49-camera1.mov,Lexical Signs,R
477,RABBI,(crvd-L)RABBI,(crvd-L)RABBI+,2742,2905,2792,2855,crvd-L,crvd-L,crvd-L,crvd-L,ASL_2008_02_29_scene4-camera1.mov,Lexical Signs,RABBI
207881,RABBI,RABBI,RABBI,1229,1363,1279,1313,C,C,C,C,ASL_2007_05_24_scene25-camera1.mov,Lexical Signs,RABBI
7162,RABBI,RABBI,RABBI+,1300,1426,1350,1376,C,C,C,C,ASL_2006_10_10_scene22-camera1.mov,Lexical Signs,RABBI
626,RABBI_2,(R)RABBI_2,(R)RABBI_2,234,385,284,335,R,R,R,R,ASL_2008_02_29_scene5-camera1.mov,Lexical Signs,RABBI_2
7163,RABBI_2,RABBI_2,RABBI_2,1893,2026,1943,1976,1,1,1,1,ASL_2011_07_19_Brady_scene49-camera1.mov,Lexical Signs,RABBI_2
7164,RABBI_2,RABBI_2,RABBI_2,2378,2510,2428,2460,1,1,1,1,ASL_2011_07_19_Brady_scene49-camera1.mov,Lexical Signs,RABBI_2
7165,RABBIT,RABBIT,RABBIT+,550,695,600,645,U-L,U,bent-U-L,bent-U,ASL_2008_02_29_scene5-camera1.mov,Lexical Signs,RABBIT
7166,RABBIT,RABBIT,RABBIT+,2730,2856,2780,2806,bent-U-L,bent-U-L,bent-U-L,bent-U-L,ASL_2011_07_19_Brady_scene49-camera1.mov,Lexical Signs,RABBIT
7167,RACCOON,RACCOON,RACCOON+,810,960,860,910,V,V,U,U,ASL_2008_02_29_scene5-camera1.mov,Lexical Signs,RACCOON
7168,RACCOON,RACCOON,RACCOON+,2953,3100,3003,3050,V,V,U,U,ASL_2011_07_19_Brady_scene49-camera1.mov,Lexical Signs,RACCOON
7169,RACCOON,RACCOON,RACCOON+,82,220,132,170,V,V,U,U,ASL_2011_07_19_Brady_scene50-camera1.mov,Lexical Signs,RACCOON
7170,RADIO,RADIO,RADIO,2246,2390,2296,2340,crvd-5,,crvd-5,,ASL_2008_01_18_scene8-camera1.mov,Lexical Signs,RADIO
7171,RADIO,RADIO,RADIO,1605,1750,1655,1700,crvd-5,,crvd-5,,ASL_2008_02_29_scene5-camera1.mov,Lexical Signs,RADIO
7172,RADIO,RADIO,RADIO,3655,3771,3705,3721,crvd-5,,crvd-5,,ASL_2008_08_06_scene8-camera1.mov,Lexical Signs,RADIO
7173,RADIO,RADIO,RADIO,692,835,742,785,crvd-5,,crvd-5,,ASL_2011_07_19_Brady_scene50-camera1.mov,Lexical Signs,RADIO
3055,RAIN,DRIZZLE,DRIZZLE,1055,1201,1105,1151,5,5,5,5,ASL_2008_02_29_scene42-camera1.mov,Lexical Signs,RAIN
3056,RAIN,DRIZZLE,DRIZZLE,2248,2402,2298,2352,5,5,5,5,ASL_2011_07_19_Brady_scene94-camera1.mov,Lexical Signs,RAIN
7174,RAIN,RAIN,RAIN+,2516,2663,2566,2613,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2006_01_20_scene22-camera1.mov,Lexical Signs,RAIN
7175,RAIN,RAIN,RAIN++,1945,2090,1995,2040,5,5,5,5,ASL_2008_02_29_scene5-camera1.mov,Lexical Signs,RAIN
7176,RAIN,RAIN,RAIN++,1100,1239,1150,1189,5,5,5,5,ASL_2011_07_19_Brady_scene50-camera1.mov,Lexical Signs,RAIN
363,RAINBOW,(2h)RAINBOW,(2h)RAINBOW,1306,1436,1356,1386,4,4,4,4,ASL_2011_07_19_Brady_scene50-camera1.mov,Lexical Signs,RAINBOW
7177,RAINBOW,RAINBOW,RAINBOW,2190,2355,2240,2305,4,,4,,ASL_2008_02_29_scene5-camera1.mov,Lexical Signs,RAINBOW
7178,RAKE,RAKE,RAKE+,2990,3136,3040,3086,5-C-L,B-L,5-C-L,B-L,ASL_2008_02_29_scene5-camera1.mov,Lexical Signs,RAKE
7179,RAKE,RAKE,RAKE++,1526,1692,1576,1642,crvd-5,B-L,crvd-5,B-L,ASL_2008_05_29a_scene34-camera1.mov,Lexical Signs,RAKE
7180,RAKE,RAKE,RAKE++,1999,2140,2049,2090,crvd-5,B-L,5-C-L,B-L,ASL_2011_07_19_Brady_scene50-camera1.mov,Lexical Signs,RAKE
627,RAM,(R)RAM,(R)RAM,250,430,300,380,R,R,R,R,ASL_2008_02_29_scene6-camera1.mov,Lexical Signs,RAM
628,RAM,(R)RAM,(R)RAM,2644,2782,2694,2732,R,R,R,R,ASL_2011_07_19_Brady_scene50-camera1.mov,Lexical Signs,RAM
7181,RAM,RAM,RAM,730,876,780,826,1,1,bent-1,bent-1,ASL_2008_02_29_scene6-camera1.mov,Lexical Signs,RAM
7182,RAM,RAM,RAM,62,198,112,148,1,1,1,1,ASL_2011_07_19_Brady_scene51-camera1.mov,Lexical Signs,RAM
7183,RAT,RAT,RAT+,2620,2750,2670,2700,R,,R,,ASL_2008_02_29_scene6-camera1.mov,Lexical Signs,RAT
7184,RAT,RAT,RAT+,14202,14334,14252,14284,R,,R,,ASL_2011_06_08_Brady_scene25-camera1.mov,Lexical Signs,RAT
7185,RAT,RAT,RAT+,881,1006,931,956,R,,R,,ASL_2011_07_19_Brady_scene51-camera1.mov,Lexical Signs,RAT
7186,RATTLE,RATTLE,RATTLE,3032,3195,3082,3145,X-over-thumb,,X-over-thumb,,ASL_2008_02_29_scene6-camera1.mov,Lexical Signs,RATTLE
7187,READ,READ,READ,5340,5473,5390,5423,V,B-L,V,B-L,ASL_2008_02_29_scene6-camera1.mov,Lexical Signs,READ
207882,READ,READ,READ,2623,2742,2673,2692,V,B-L,V,B-L,ASL_2011_07_19_Brady_scene51-camera1.mov,Lexical Signs,READ
7189,READ,READ,READ+,5555,5700,5605,5650,V,B-L,V,B-L,ASL_2008_02_29_scene6-camera1.mov,Lexical Signs,READ
7190,READ,READ,READ+,2876,3008,2926,2958,V,B-L,V,B-L,ASL_2011_07_19_Brady_scene51-camera1.mov,Lexical Signs,READ
7191,READY,READY,READY,1660,1774,1710,1724,R,R,R,R,ASL_2006_10_10_scene22-camera1.mov,Lexical Signs,READY
7192,READY,READY,READY,1592,1713,1642,1663,R,R,R,R,ASL_2007_05_24_scene25-camera1.mov,Lexical Signs,READY
7193,READY,READY_2,READY_2++,5880,6005,5930,5955,R,R,R,R,ASL_2008_02_29_scene6-camera1.mov,Lexical Signs,READY
7194,READY,READY_2,READY_2++,3113,3252,3163,3202,R,R,R,R,ASL_2011_07_19_Brady_scene51-camera1.mov,Lexical Signs,READY
7195,REALLY,REALLY,REALLY,4124,4251,4174,4201,1,,1,,ASL_2008_03_28_scene23-camera1.mov,Lexical Signs,REALLY
7196,REALLY,REALLY,REALLY,1199,1314,1249,1264,1,,1,,ASL_2011_07_22_Brady_scene12-camera1.mov,Lexical Signs,REALLY
7197,REALLY,REALLY,REALLY,292,400,342,350,1,,1,,ASL_2006_10_10_scene22-camera1.mov,Lexical Signs,REALLY
7198,REALLY,REALLY,REALLY,2385,2491,2435,2441,1,,1,,ASL_2006_10_10_scene24-camera1.mov,Lexical Signs,REALLY
7199,REALLY,REALLY,REALLY,244,361,294,311,1,,1,,ASL_2007_05_24_scene25-camera1.mov,Lexical Signs,REALLY
7200,REALLY,REALLY,REALLY,2472,2586,2522,2536,1,,1,,ASL_2007_05_24_scene26-camera1.mov,Lexical Signs,REALLY
40777,REALLY+NICE/CLEAN,REALLY+NICE/CLEAN,REALLY+NICE/CLEAN,1476,1627,1526,1577,1,,B-L,B-L,ASL_2008_02_15_scene41-camera1.mov,Compound Signs,REALLY+NICE/CLEAN
40778,REALLY+NICE/CLEAN,REALLY+NICE/CLEAN,REALLY+NICE/CLEAN,6658,6789,6708,6739,1,,B-L,B-L,ASL_2011_06_14_Brady_scene37-camera1.mov,Compound Signs,REALLY+NICE/CLEAN
40779,REALLY+POSS:i,REALLY+POSS:i,REALLY+POSS:i+,247,396,297,346,1,,B-L,,ASL_2008_01_11_scene40-camera1.mov,Compound Signs,REALLY+POSS:i
7201,REASON,REASON,REASON+,202,350,252,300,R,,R,,ASL_2008_02_29_scene7-camera1.mov,Lexical Signs,REASON
7202,REASON,REASON,REASON+,3347,3492,3397,3442,R,,R,,ASL_2011_07_19_Brady_scene51-camera1.mov,Lexical Signs,REASON
7203,RECENT-PAST,RECENT-PAST,RECENT-PAST,595,730,645,680,X,,X,,ASL_2008_02_29_scene7-camera1.mov,Lexical Signs,RECENT-PAST
7204,RECENT-PAST,RECENT-PAST,RECENT-PAST,325,458,375,408,X,,X,,ASL_2011_07_19_Brady_scene52-camera1.mov,Lexical Signs,RECENT-PAST
7205,RECENT-PAST,RECENT-PAST,RECENT-PAST,545,688,595,638,1,,X,,ASL_2006_10_10_scene22-camera1.mov,Lexical Signs,RECENT-PAST
7206,RECENT-PAST,RECENT-PAST,RECENT-PAST,483,626,533,576,X,,X,,ASL_2007_05_24_scene25-camera1.mov,Lexical Signs,RECENT-PAST
7207,RECLINE/ROCKING-CHAIR,RECLINE/ROCKING-CHAIR,RECLINE/ROCKING-CHAIR,827,969,877,919,3,3,3,3,ASL_2008_02_29_scene7-camera1.mov,Lexical Signs,RECLINE/ROCKING-CHAIR
7208,RECLINE/ROCKING-CHAIR,RECLINE/ROCKING-CHAIR,RECLINE/ROCKING-CHAIR+,1945,2086,1995,2036,3,3,3,3,ASL_2008_02_29_scene17-camera1.mov,Lexical Signs,RECLINE/ROCKING-CHAIR
7209,RECLINE/ROCKING-CHAIR,RECLINE/ROCKING-CHAIR,RECLINE/ROCKING-CHAIR+,625,780,675,730,3,3,3,3,ASL_2011_07_19_Brady_scene52-camera1.mov,Lexical Signs,RECLINE/ROCKING-CHAIR
7210,RECLINE/ROCKING-CHAIR,RECLINE/ROCKING-CHAIR,RECLINE/ROCKING-CHAIR++,2656,2790,2706,2740,3,3,3,3,ASL_2011_07_19_Brady_scene61-camera1.mov,Lexical Signs,RECLINE/ROCKING-CHAIR
7211,RECORD,RECORD,RECORD,1300,1440,1350,1390,O,B-L,B-L,B-L,ASL_2008_02_29_scene7-camera1.mov,Lexical Signs,RECORD
7212,RECORD,RECORD,RECORD,1142,1271,1192,1221,flat-O,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene52-camera1.mov,Lexical Signs,RECORD
7213,RECORD/BREAK-RECORD,RECORD/BREAK-RECORD,RECORD/BREAK-RECORD,225,355,275,305,5,psv,S,psv,ASL_2008_01_11_scene55-camera1.mov,Lexical Signs,RECORD/BREAK-RECORD
7214,RECORD/BREAK-RECORD,RECORD/BREAK-RECORD,RECORD/BREAK-RECORD,600,727,650,677,5,psv,S,psv,ASL_2008_05_12a_scene34-camera1.mov,Lexical Signs,RECORD/BREAK-RECORD
7215,RECORD/BREAK-RECORD,RECORD/BREAK-RECORD,RECORD/BREAK-RECORD,898,1023,948,973,crvd-5,psv,S,psv,ASL_2008_08_04_scene35-camera1.mov,Lexical Signs,RECORD/BREAK-RECORD
7216,RECORD/BREAK-RECORD,RECORD/BREAK-RECORD,RECORD/BREAK-RECORD,8575,8704,8625,8654,5,psv,S,psv,ASL_2011_06_08_Brady_scene23-camera1.mov,Lexical Signs,RECORD/BREAK-RECORD
7217,RECYCLE,RECYCLE,RECYCLE,1105,1245,1155,1195,R,R,R,R,ASL_2008_02_29_scene14-camera1.mov,Lexical Signs,RECYCLE
7218,RED,RED,RED+,2000,2125,2050,2075,1,,X,,ASL_2008_02_29_scene7-camera1.mov,Lexical Signs,RED
7219,RED,RED,RED+,1864,1991,1914,1941,1,,X,,ASL_2011_07_19_Brady_scene52-camera1.mov,Lexical Signs,RED
40791,RED+BLACK+CHECKERS,RED+BLACK+CHECKERS,RED+BLACK+CHECKERS,3525,3737,3575,3687,1,,tight-C-2,,ASL_2008_05_12a_scene44-camera1.mov,Compound Signs,RED+BLACK+CHECKERS
40792,RED+BLOOD,RED+BLOOD,RED+BLOOD,968,1129,1018,1079,L,,5,5,ASL_2008_01_11_scene47-camera1.mov,Compound Signs,RED+BLOOD
40793,RED+BLOOD,RED+BLOOD,RED+BLOOD,2446,2570,2496,2520,1,,5,5,ASL_2008_08_04_scene30-camera1.mov,Compound Signs,RED+BLOOD
40790,RED+BLUSH,RED+BLUSH,RED++BLUSH,1770,1930,1820,1880,1,,5,5,ASL_2011_06_14_Brady_scene3-camera1.mov,Compound Signs,RED+BLUSH
40794,RED+BLUSH,RED+BLUSH,RED+BLUSH,1320,1495,1370,1445,L,,5,5,ASL_2008_01_11_scene48-camera1.mov,Compound Signs,RED+BLUSH
40795,"RED+DCL\face\""""","RED+DCL\face\""""","RED+DCL\face\""""",1932,2066,1982,2016,1,,crvd-L,crvd-L,ASL_2008_08_04_scene31-camera1.mov,Compound Signs,"RED+DCL\face\"""""
40796,RED+fs-BERRY,RED+fs-BERRY,RED+fs-BERRY,2385,2545,2435,2495,1,,Y,,ASL_2008_02_29_scene7-camera1.mov,Compound Signs,RED+fs-BERRY
40797,RED+fs-BERRY,RED+fs-BERRY,RED+fs-BERRY,2124,2267,2174,2217,1,,Y,,ASL_2011_07_19_Brady_scene52-camera1.mov,Compound Signs,RED+fs-BERRY
7220,REDUCE,REDUCE,REDUCE,790,935,840,885,B-L,B,tight-C,B,ASL_2010_08_10_Liz_additional_lexicon_signs_scene27-camera1.mov,Lexical Signs,REDUCE
7221,REDUCE,REDUCE,REDUCE,4507,4632,4557,4582,B-L,B-L,tight-C,B-L,ASL_2011_06_08_Brady_scene35-camera1.mov,Lexical Signs,REDUCE
629,REFER,(R)REFER,(R)REFER,853,993,903,943,R,psv,R,psv,ASL_2008_02_29_scene8-camera1.mov,Lexical Signs,REFER
630,REFER,(R)REFER,(R)REFER,357,476,407,426,R,S,R,S,ASL_2011_07_19_Brady_scene53-camera1.mov,Lexical Signs,REFER
7222,REFER,REFER,REFER,1085,1220,1135,1170,bent-1,psv,1,psv,ASL_2008_02_29_scene8-camera1.mov,Lexical Signs,REFER
7223,REFER,REFER,REFER,596,712,646,662,1,S,1,S,ASL_2011_07_19_Brady_scene53-camera1.mov,Lexical Signs,REFER
7224,REFLECT,REFLECT,REFLECT,1822,1973,1872,1923,B-L,B-L,B-L,B-L,ASL_2008_02_29_scene8-camera1.mov,Lexical Signs,REFLECT
7225,REFLECT,REFLECT,REFLECT,1113,1233,1163,1183,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene53-camera1.mov,Lexical Signs,REFLECT
